history_id,customer_id,segment_id,valid_from,valid_to,is_current
CSH0004924,CUS0004924,SEG-MAFF,2026-04-24,,True
CSH0004925,CUS0004925,SEG-AFFL,2021-12-20,,True
CSH0004926,CUS0004926,SEG-MAFF,2020-12-23,,True
CSH0004927,CUS0004927,SEG-PRIV,2018-05-18,,True
CSH0004928,CUS0004928,SEG-MASS,2025-11-02,,True
CSH0004929,CUS0004929,SEG-MASS,2020-07-18,,True
CSH0004930,CUS0004930,SEG-MASS,2019-11-10,,True
CSH0004931,CUS0004931,SEG-MAFF,2024-04-13,,True
CSH0004932,CUS0004932,SEG-SME,2024-03-28,,True
CSH0004933,CUS0004933,SEG-AFFL,2023-05-19,,True
CSH0004934,CUS0004934,SEG-PRIV,2025-03-04,,True
CSH0004935,CUS0004935,SEG-MAFF,2023-09-02,,True
CSH0004936,CUS0004936,SEG-AFFL,2024-12-20,,True
CSH0004937,CUS0004937,SEG-CORP,2025-06-07,,True
CSH0004938,CUS0004938,SEG-MAFF,2019-07-06,,True
CSH0004939,CUS0004939,SEG-MAFF,2023-07-09,,True
CSH0004940,CUS0004940,SEG-MASS,2020-03-23,,True
CSH0004941,CUS0004941,SEG-AFFL,2024-09-10,,True
CSH0004942,CUS0004942,SEG-AFFL,2019-11-22,,True
CSH0004943,CUS0004943,SEG-AFFL,2018-07-11,,True
CSH0004944,CUS0004944,SEG-SME,2018-10-12,,True
CSH0004945,CUS0004945,SEG-AFFL,2025-04-11,,True
CSH0004946,CUS0004946,SEG-AFFL,2019-09-09,,True
CSH0004947,CUS0004947,SEG-MASS,2026-02-14,,True
CSH0004948,CUS0004948,SEG-AFFL,2025-03-19,,True
CSH0004949,CUS0004949,SEG-MAFF,2022-01-13,,True
CSH0004950,CUS0004950,SEG-MAFF,2022-08-07,,True
CSH0004951,CUS0004951,SEG-PRIV,2025-06-12,,True
CSH0004952,CUS0004952,SEG-MAFF,2025-02-25,,True
CSH0004953,CUS0004953,SEG-AFFL,2019-08-10,,True
CSH0004954,CUS0004954,SEG-CORP,2018-11-02,,True
CSH0004955,CUS0004955,SEG-CORP,2022-02-11,,True
CSH0004956,CUS0004956,SEG-SME,2024-01-27,,True
CSH0004957,CUS0004957,SEG-CORP,2021-09-09,,True
CSH0004958,CUS0004958,SEG-MAFF,2024-09-29,,True
CSH0004959,CUS0004959,SEG-SME,2020-01-20,,True
CSH0004960,CUS0004960,SEG-MAFF,2023-07-05,,True
CSH0004961,CUS0004961,SEG-MASS,2020-11-26,,True
CSH0004962,CUS0004962,SEG-MAFF,2025-08-16,,True
CSH0004963,CUS0004963,SEG-SME,2018-12-06,,True
CSH0004964,CUS0004964,SEG-MAFF,2025-12-04,,True
CSH0004965,CUS0004965,SEG-MAFF,2018-02-04,,True
CSH0004966,CUS0004966,SEG-AFFL,2020-03-12,,True
CSH0004967,CUS0004967,SEG-MASS,2025-01-04,,True
CSH0004968,CUS0004968,SEG-MASS,2025-10-18,,True
CSH0004969,CUS0004969,SEG-SME,2020-02-22,,True
CSH0004970,CUS0004970,SEG-MASS,2020-04-21,,True
CSH0004971,CUS0004971,SEG-PRIV,2022-03-14,,True
CSH0004972,CUS0004972,SEG-MAFF,2021-05-02,,True
CSH0004973,CUS0004973,SEG-MASS,2018-10-07,,True
CSH0004974,CUS0004974,SEG-MASS,2025-10-03,,True
CSH0004975,CUS0004975,SEG-PRIV,2022-01-16,,True
CSH0004976,CUS0004976,SEG-CORP,2021-01-05,,True
CSH0004977,CUS0004977,SEG-CORP,2018-11-07,,True
CSH0004978,CUS0004978,SEG-SME,2025-02-08,,True
CSH0004979,CUS0004979,SEG-AFFL,2023-10-10,,True
CSH0004980,CUS0004980,SEG-AFFL,2024-12-15,,True
CSH0004981,CUS0004981,SEG-PRIV,2021-11-08,,True
CSH0004982,CUS0004982,SEG-SME,2018-02-14,,True
CSH0004983,CUS0004983,SEG-MASS,2024-04-11,,True
CSH0004984,CUS0004984,SEG-AFFL,2018-07-10,,True
CSH0004985,CUS0004985,SEG-AFFL,2019-02-23,,True
CSH0004986,CUS0004986,SEG-SME,2022-01-24,,True
CSH0004987,CUS0004987,SEG-MASS,2021-03-03,,True
CSH0004988,CUS0004988,SEG-SME,2019-09-16,,True
CSH0004989,CUS0004989,SEG-MASS,2024-10-11,,True
CSH0004990,CUS0004990,SEG-MAFF,2025-01-09,,True
CSH0004991,CUS0004991,SEG-MASS,2024-07-22,,True
CSH0004992,CUS0004992,SEG-SME,2023-06-06,,True
CSH0004993,CUS0004993,SEG-AFFL,2023-02-22,,True
CSH0004994,CUS0004994,SEG-PRIV,2019-08-01,,True
CSH0004995,CUS0004995,SEG-AFFL,2025-01-16,,True
CSH0004996,CUS0004996,SEG-AFFL,2023-01-25,,True
CSH0004997,CUS0004997,SEG-SME,2019-03-08,,True
CSH0004998,CUS0004998,SEG-MAFF,2024-10-05,,True
CSH0004999,CUS0004999,SEG-MASS,2024-06-05,,True
CSH0005000,CUS0005000,SEG-MAFF,2025-12-07,,True
CSH0005001,CUS0005001,SEG-SME,2024-04-14,,True
CSH0005002,CUS0005002,SEG-MAFF,2018-04-21,,True
CSH0005003,CUS0005003,SEG-SME,2021-02-22,,True
CSH0005004,CUS0005004,SEG-MASS,2022-09-19,,True
CSH0005005,CUS0005005,SEG-AFFL,2023-08-31,,True
CSH0005006,CUS0005006,SEG-AFFL,2023-01-07,,True
CSH0005007,CUS0005007,SEG-CORP,2020-03-23,,True
CSH0005008,CUS0005008,SEG-AFFL,2022-02-08,,True
CSH0005009,CUS0005009,SEG-MAFF,2025-01-19,,True
CSH0005010,CUS0005010,SEG-AFFL,2019-09-23,,True
CSH0005011,CUS0005011,SEG-MASS,2024-04-22,,True
CSH0005012,CUS0005012,SEG-SME,2021-11-02,,True
CSH0005013,CUS0005013,SEG-AFFL,2022-06-30,,True
CSH0005014,CUS0005014,SEG-MASS,2019-12-21,,True
CSH0005015,CUS0005015,SEG-AFFL,2024-09-10,,True
CSH0005016,CUS0005016,SEG-MASS,2018-05-23,,True
CSH0005017,CUS0005017,SEG-MASS,2018-02-05,,True
CSH0005018,CUS0005018,SEG-SME,2018-10-22,,True
CSH0005019,CUS0005019,SEG-AFFL,2019-11-01,,True
CSH0005020,CUS0005020,SEG-SME,2026-04-16,,True
CSH0005021,CUS0005021,SEG-MAFF,2021-02-20,,True
CSH0005022,CUS0005022,SEG-MAFF,2020-12-29,,True
CSH0005023,CUS0005023,SEG-AFFL,2024-11-23,,True
CSH0005024,CUS0005024,SEG-AFFL,2022-10-05,,True
CSH0005025,CUS0005025,SEG-PRIV,2022-05-13,,True
CSH0005026,CUS0005026,SEG-MAFF,2020-05-29,,True
CSH0005027,CUS0005027,SEG-MAFF,2026-01-29,,True
CSH0005028,CUS0005028,SEG-AFFL,2023-10-28,,True
CSH0005029,CUS0005029,SEG-CORP,2023-10-21,,True
CSH0005030,CUS0005030,SEG-MAFF,2018-07-21,,True
CSH0005031,CUS0005031,SEG-SME,2023-07-24,,True
CSH0005032,CUS0005032,SEG-MASS,2023-03-22,,True
CSH0005033,CUS0005033,SEG-MASS,2024-09-06,,True
CSH0005034,CUS0005034,SEG-MAFF,2020-01-12,,True
CSH0005035,CUS0005035,SEG-MAFF,2018-11-23,,True
CSH0005036,CUS0005036,SEG-AFFL,2024-04-23,,True
CSH0005037,CUS0005037,SEG-AFFL,2025-05-20,,True
CSH0005038,CUS0005038,SEG-AFFL,2018-01-08,,True
CSH0005039,CUS0005039,SEG-MASS,2020-10-10,,True
CSH0005040,CUS0005040,SEG-MASS,2025-01-10,,True
CSH0005041,CUS0005041,SEG-MASS,2025-01-21,,True
CSH0005042,CUS0005042,SEG-MAFF,2025-07-09,,True
CSH0005043,CUS0005043,SEG-CORP,2021-05-08,,True
CSH0005044,CUS0005044,SEG-SME,2022-04-11,,True
CSH0005045,CUS0005045,SEG-MAFF,2018-10-15,,True
CSH0005046,CUS0005046,SEG-AFFL,2026-04-19,,True
CSH0005047,CUS0005047,SEG-SME,2023-09-17,,True
CSH0005048,CUS0005048,SEG-MAFF,2023-10-02,,True
CSH0005049,CUS0005049,SEG-AFFL,2023-04-05,,True
CSH0005050,CUS0005050,SEG-MASS,2020-04-02,,True
CSH0005051,CUS0005051,SEG-MAFF,2020-10-11,,True
CSH0005052,CUS0005052,SEG-MAFF,2021-05-31,,True
CSH0005053,CUS0005053,SEG-SME,2020-07-15,,True
CSH0005054,CUS0005054,SEG-MAFF,2020-09-12,,True
CSH0005055,CUS0005055,SEG-MASS,2019-11-15,,True
CSH0005056,CUS0005056,SEG-MASS,2024-09-29,,True
CSH0005057,CUS0005057,SEG-PRIV,2021-07-29,,True
CSH0005058,CUS0005058,SEG-MASS,2022-05-27,,True
CSH0005059,CUS0005059,SEG-MAFF,2018-06-18,,True
CSH0005060,CUS0005060,SEG-MAFF,2023-12-15,,True
CSH0005061,CUS0005061,SEG-MASS,2023-09-30,,True
CSH0005062,CUS0005062,SEG-MASS,2019-06-02,,True
CSH0005063,CUS0005063,SEG-SME,2022-06-20,,True
CSH0005064,CUS0005064,SEG-CORP,2023-03-24,,True
CSH0005065,CUS0005065,SEG-AFFL,2025-05-03,,True
CSH0005066,CUS0005066,SEG-AFFL,2018-12-22,,True
CSH0005067,CUS0005067,SEG-AFFL,2019-05-10,,True
CSH0005068,CUS0005068,SEG-SME,2019-09-06,,True
CSH0005069,CUS0005069,SEG-MAFF,2018-04-27,,True
CSH0005070,CUS0005070,SEG-MASS,2022-11-15,,True
CSH0005071,CUS0005071,SEG-MAFF,2022-06-03,,True
CSH0005072,CUS0005072,SEG-MASS,2022-03-25,,True
CSH0005073,CUS0005073,SEG-CORP,2025-06-02,,True
CSH0005074,CUS0005074,SEG-AFFL,2019-11-02,,True
CSH0005075,CUS0005075,SEG-MAFF,2019-12-25,,True
CSH0005076,CUS0005076,SEG-MASS,2019-06-28,,True
CSH0005077,CUS0005077,SEG-SME,2023-04-30,,True
CSH0005078,CUS0005078,SEG-MASS,2025-01-22,,True
CSH0005079,CUS0005079,SEG-CORP,2021-01-18,,True
CSH0005080,CUS0005080,SEG-AFFL,2019-09-30,,True
CSH0005081,CUS0005081,SEG-MASS,2025-10-08,,True
CSH0005082,CUS0005082,SEG-MAFF,2019-12-28,,True
CSH0005083,CUS0005083,SEG-SME,2022-05-10,,True
CSH0005084,CUS0005084,SEG-AFFL,2022-07-13,,True
CSH0005085,CUS0005085,SEG-MASS,2019-07-26,,True
CSH0005086,CUS0005086,SEG-MAFF,2018-12-16,,True
CSH0005087,CUS0005087,SEG-MASS,2022-05-19,,True
CSH0005088,CUS0005088,SEG-MASS,2023-12-24,,True
CSH0005089,CUS0005089,SEG-SME,2020-10-02,,True
CSH0005090,CUS0005090,SEG-AFFL,2021-08-24,,True
CSH0005091,CUS0005091,SEG-MASS,2020-10-18,,True
CSH0005092,CUS0005092,SEG-MASS,2020-10-01,,True
CSH0005093,CUS0005093,SEG-AFFL,2023-02-20,,True
CSH0005094,CUS0005094,SEG-MAFF,2019-10-24,,True
CSH0005095,CUS0005095,SEG-CORP,2021-03-17,,True
CSH0005096,CUS0005096,SEG-MASS,2026-02-06,,True
CSH0005097,CUS0005097,SEG-MAFF,2023-03-08,,True
CSH0005098,CUS0005098,SEG-MASS,2024-07-21,,True
CSH0005099,CUS0005099,SEG-AFFL,2026-04-22,,True
CSH0005100,CUS0005100,SEG-MASS,2021-06-04,,True
CSH0005101,CUS0005101,SEG-MAFF,2026-03-08,,True
CSH0005102,CUS0005102,SEG-AFFL,2025-07-15,,True
CSH0005103,CUS0005103,SEG-MASS,2021-10-19,,True
CSH0005104,CUS0005104,SEG-MASS,2023-09-04,,True
CSH0005105,CUS0005105,SEG-MASS,2019-10-27,,True
CSH0005106,CUS0005106,SEG-MASS,2021-10-30,,True
CSH0005107,CUS0005107,SEG-CORP,2022-10-24,,True
CSH0005108,CUS0005108,SEG-MAFF,2019-09-10,,True
CSH0005109,CUS0005109,SEG-MAFF,2026-01-11,,True
CSH0005110,CUS0005110,SEG-AFFL,2024-08-17,,True
CSH0005111,CUS0005111,SEG-AFFL,2023-03-20,,True
CSH0005112,CUS0005112,SEG-CORP,2026-03-16,,True
CSH0005113,CUS0005113,SEG-AFFL,2019-09-27,,True
CSH0005114,CUS0005114,SEG-CORP,2018-12-20,,True
CSH0005115,CUS0005115,SEG-MAFF,2021-01-26,,True
CSH0005116,CUS0005116,SEG-MAFF,2021-03-31,,True
CSH0005117,CUS0005117,SEG-CORP,2021-12-06,,True
CSH0005118,CUS0005118,SEG-MAFF,2022-04-25,,True
CSH0005119,CUS0005119,SEG-AFFL,2020-07-01,,True
CSH0005120,CUS0005120,SEG-MAFF,2021-02-19,,True
CSH0005121,CUS0005121,SEG-MASS,2025-05-25,,True
CSH0005122,CUS0005122,SEG-MASS,2019-11-02,,True
CSH0005123,CUS0005123,SEG-MAFF,2020-02-10,,True
CSH0005124,CUS0005124,SEG-MASS,2018-02-10,,True
CSH0005125,CUS0005125,SEG-MAFF,2018-09-26,,True
CSH0005126,CUS0005126,SEG-SME,2020-09-28,,True
CSH0005127,CUS0005127,SEG-MASS,2023-08-05,,True
CSH0005128,CUS0005128,SEG-MAFF,2018-02-08,,True
CSH0005129,CUS0005129,SEG-MAFF,2022-10-06,,True
CSH0005130,CUS0005130,SEG-MAFF,2020-06-25,,True
CSH0005131,CUS0005131,SEG-MASS,2021-12-09,,True
CSH0005132,CUS0005132,SEG-MASS,2021-03-29,,True
CSH0005133,CUS0005133,SEG-MAFF,2021-10-26,,True
CSH0005134,CUS0005134,SEG-MASS,2019-07-23,,True
CSH0005135,CUS0005135,SEG-PRIV,2025-07-28,,True
CSH0005136,CUS0005136,SEG-AFFL,2019-04-28,,True
CSH0005137,CUS0005137,SEG-MASS,2019-03-29,,True
CSH0005138,CUS0005138,SEG-SME,2020-05-05,,True
CSH0005139,CUS0005139,SEG-AFFL,2020-08-29,,True
CSH0005140,CUS0005140,SEG-MASS,2023-07-12,,True
CSH0005141,CUS0005141,SEG-MAFF,2025-02-27,,True
CSH0005142,CUS0005142,SEG-AFFL,2021-07-23,,True
CSH0005143,CUS0005143,SEG-MASS,2024-07-29,,True
CSH0005144,CUS0005144,SEG-AFFL,2023-12-22,,True
CSH0005145,CUS0005145,SEG-SME,2026-02-25,,True
CSH0005146,CUS0005146,SEG-AFFL,2024-02-09,,True
CSH0005147,CUS0005147,SEG-AFFL,2023-10-21,,True
CSH0005148,CUS0005148,SEG-MAFF,2020-07-27,,True
CSH0005149,CUS0005149,SEG-AFFL,2019-03-22,,True
CSH0005150,CUS0005150,SEG-MASS,2018-11-16,,True
CSH0005151,CUS0005151,SEG-AFFL,2019-07-14,,True
CSH0005152,CUS0005152,SEG-MAFF,2023-04-18,,True
CSH0005153,CUS0005153,SEG-MAFF,2025-06-21,,True
CSH0005154,CUS0005154,SEG-MAFF,2020-04-22,,True
CSH0005155,CUS0005155,SEG-AFFL,2021-04-02,,True
CSH0005156,CUS0005156,SEG-MAFF,2022-02-06,,True
CSH0005157,CUS0005157,SEG-MAFF,2026-03-07,,True
CSH0005158,CUS0005158,SEG-AFFL,2025-11-09,,True
CSH0005159,CUS0005159,SEG-MAFF,2020-08-11,,True
CSH0005160,CUS0005160,SEG-AFFL,2024-10-21,,True
CSH0005161,CUS0005161,SEG-MAFF,2019-09-24,,True
CSH0005162,CUS0005162,SEG-MASS,2023-06-04,,True
CSH0005163,CUS0005163,SEG-SME,2021-03-14,,True
CSH0005164,CUS0005164,SEG-MASS,2024-03-26,,True
CSH0005165,CUS0005165,SEG-MASS,2025-01-17,,True
CSH0005166,CUS0005166,SEG-PRIV,2022-03-20,,True
CSH0005167,CUS0005167,SEG-AFFL,2018-01-01,,True
CSH0005168,CUS0005168,SEG-MAFF,2018-01-29,,True
CSH0005169,CUS0005169,SEG-MASS,2020-01-19,,True
CSH0005170,CUS0005170,SEG-MASS,2021-06-22,,True
CSH0005171,CUS0005171,SEG-AFFL,2020-04-25,,True
CSH0005172,CUS0005172,SEG-AFFL,2024-05-16,,True
CSH0005173,CUS0005173,SEG-PRIV,2019-07-23,,True
CSH0005174,CUS0005174,SEG-MAFF,2018-09-15,,True
CSH0005175,CUS0005175,SEG-AFFL,2021-01-20,,True
CSH0005176,CUS0005176,SEG-AFFL,2024-12-23,,True
CSH0005177,CUS0005177,SEG-AFFL,2021-09-27,,True
CSH0005178,CUS0005178,SEG-AFFL,2018-07-11,,True
CSH0005179,CUS0005179,SEG-MAFF,2021-11-09,,True
CSH0005180,CUS0005180,SEG-MASS,2024-05-05,,True
CSH0005181,CUS0005181,SEG-SME,2018-02-13,,True
CSH0005182,CUS0005182,SEG-MASS,2024-06-29,,True
CSH0005183,CUS0005183,SEG-PRIV,2020-03-14,,True
CSH0005184,CUS0005184,SEG-MASS,2024-02-13,,True
CSH0005185,CUS0005185,SEG-CORP,2023-06-21,,True
CSH0005186,CUS0005186,SEG-PRIV,2020-02-01,,True
CSH0005187,CUS0005187,SEG-MASS,2023-01-18,,True
CSH0005188,CUS0005188,SEG-MASS,2023-04-25,,True
CSH0005189,CUS0005189,SEG-MASS,2019-11-17,,True
CSH0005190,CUS0005190,SEG-PRIV,2019-06-28,,True
CSH0005191,CUS0005191,SEG-AFFL,2019-02-15,,True
CSH0005192,CUS0005192,SEG-CORP,2022-10-02,,True
CSH0005193,CUS0005193,SEG-AFFL,2023-09-04,,True
CSH0005194,CUS0005194,SEG-SME,2021-06-17,,True
CSH0005195,CUS0005195,SEG-CORP,2024-05-25,,True
CSH0005196,CUS0005196,SEG-PRIV,2025-05-01,,True
CSH0005197,CUS0005197,SEG-MASS,2024-12-05,,True
CSH0005198,CUS0005198,SEG-MASS,2022-10-23,,True
CSH0005199,CUS0005199,SEG-AFFL,2025-05-23,,True
CSH0005200,CUS0005200,SEG-AFFL,2024-02-18,,True
CSH0005201,CUS0005201,SEG-AFFL,2022-09-27,,True
CSH0005202,CUS0005202,SEG-PRIV,2020-05-26,,True
CSH0005203,CUS0005203,SEG-AFFL,2023-11-21,,True
CSH0005204,CUS0005204,SEG-MAFF,2025-08-29,,True
CSH0005205,CUS0005205,SEG-MASS,2021-08-08,,True
CSH0005206,CUS0005206,SEG-PRIV,2019-12-06,,True
CSH0005207,CUS0005207,SEG-PRIV,2025-07-12,,True
CSH0005208,CUS0005208,SEG-AFFL,2020-10-20,,True
CSH0005209,CUS0005209,SEG-MASS,2023-08-13,,True
CSH0005210,CUS0005210,SEG-PRIV,2026-01-07,,True
CSH0005211,CUS0005211,SEG-MAFF,2024-03-05,,True
CSH0005212,CUS0005212,SEG-AFFL,2019-06-21,,True
CSH0005213,CUS0005213,SEG-AFFL,2025-04-27,,True
CSH0005214,CUS0005214,SEG-PRIV,2022-04-18,,True
CSH0005215,CUS0005215,SEG-MAFF,2019-06-28,,True
CSH0005216,CUS0005216,SEG-AFFL,2019-01-25,,True
CSH0005217,CUS0005217,SEG-MASS,2023-10-08,,True
CSH0005218,CUS0005218,SEG-MASS,2025-11-24,,True
CSH0005219,CUS0005219,SEG-MAFF,2020-01-02,,True
CSH0005220,CUS0005220,SEG-AFFL,2023-10-12,,True
CSH0005221,CUS0005221,SEG-CORP,2022-05-22,,True
CSH0005222,CUS0005222,SEG-CORP,2018-10-20,,True
CSH0005223,CUS0005223,SEG-AFFL,2026-04-12,,True
CSH0005224,CUS0005224,SEG-MAFF,2024-10-06,,True
CSH0005225,CUS0005225,SEG-AFFL,2024-06-06,,True
CSH0005226,CUS0005226,SEG-CORP,2021-05-11,,True
CSH0005227,CUS0005227,SEG-MASS,2020-11-01,,True
CSH0005228,CUS0005228,SEG-AFFL,2024-04-30,,True
CSH0005229,CUS0005229,SEG-MASS,2019-12-09,,True
CSH0005230,CUS0005230,SEG-AFFL,2025-03-31,,True
CSH0005231,CUS0005231,SEG-MASS,2019-09-14,,True
CSH0005232,CUS0005232,SEG-AFFL,2018-05-22,,True
CSH0005233,CUS0005233,SEG-AFFL,2022-01-01,,True
CSH0005234,CUS0005234,SEG-AFFL,2025-08-21,,True
CSH0005235,CUS0005235,SEG-MASS,2019-03-23,,True
CSH0005236,CUS0005236,SEG-CORP,2023-11-12,,True
CSH0005237,CUS0005237,SEG-PRIV,2021-05-15,,True
CSH0005238,CUS0005238,SEG-CORP,2022-04-30,,True
CSH0005239,CUS0005239,SEG-MASS,2020-03-19,,True
CSH0005240,CUS0005240,SEG-MASS,2021-10-21,,True
CSH0005241,CUS0005241,SEG-MASS,2025-09-06,,True
CSH0005242,CUS0005242,SEG-AFFL,2020-08-27,,True
CSH0005243,CUS0005243,SEG-MAFF,2018-03-28,,True
CSH0005244,CUS0005244,SEG-MAFF,2022-09-17,,True
CSH0005245,CUS0005245,SEG-CORP,2018-08-22,,True
CSH0005246,CUS0005246,SEG-AFFL,2021-09-13,,True
CSH0005247,CUS0005247,SEG-PRIV,2026-04-17,,True
CSH0005248,CUS0005248,SEG-MASS,2020-04-09,,True
CSH0005249,CUS0005249,SEG-AFFL,2021-11-25,,True
CSH0005250,CUS0005250,SEG-AFFL,2018-10-20,,True
CSH0005251,CUS0005251,SEG-AFFL,2024-02-25,,True
CSH0005252,CUS0005252,SEG-MASS,2019-07-31,,True
CSH0005253,CUS0005253,SEG-MASS,2023-02-08,,True
CSH0005254,CUS0005254,SEG-MAFF,2023-12-20,,True
CSH0005255,CUS0005255,SEG-CORP,2025-08-05,,True
CSH0005256,CUS0005256,SEG-MAFF,2021-06-14,,True
CSH0005257,CUS0005257,SEG-MASS,2021-05-27,,True
CSH0005258,CUS0005258,SEG-AFFL,2018-06-16,,True
CSH0005259,CUS0005259,SEG-MAFF,2025-10-17,,True
CSH0005260,CUS0005260,SEG-CORP,2025-08-02,,True
CSH0005261,CUS0005261,SEG-CORP,2021-05-09,,True
CSH0005262,CUS0005262,SEG-MAFF,2025-07-09,,True
CSH0005263,CUS0005263,SEG-MAFF,2025-09-25,,True
CSH0005264,CUS0005264,SEG-AFFL,2024-04-06,,True
CSH0005265,CUS0005265,SEG-PRIV,2022-02-09,,True
CSH0005266,CUS0005266,SEG-CORP,2021-06-01,,True
CSH0005267,CUS0005267,SEG-AFFL,2018-04-21,,True
CSH0005268,CUS0005268,SEG-MAFF,2020-05-14,,True
CSH0005269,CUS0005269,SEG-MAFF,2024-10-14,,True
CSH0005270,CUS0005270,SEG-MAFF,2019-06-30,,True
CSH0005271,CUS0005271,SEG-MAFF,2023-03-01,,True
CSH0005272,CUS0005272,SEG-MASS,2019-10-03,,True
CSH0005273,CUS0005273,SEG-AFFL,2024-11-11,,True
CSH0005274,CUS0005274,SEG-PRIV,2024-01-30,,True
CSH0005275,CUS0005275,SEG-MAFF,2018-09-11,,True
CSH0005276,CUS0005276,SEG-MAFF,2025-09-25,,True
CSH0005277,CUS0005277,SEG-CORP,2020-10-31,,True
CSH0005278,CUS0005278,SEG-AFFL,2020-08-11,,True
CSH0005279,CUS0005279,SEG-MASS,2023-04-16,,True
CSH0005280,CUS0005280,SEG-MAFF,2026-01-01,,True
CSH0005281,CUS0005281,SEG-AFFL,2023-03-08,,True
CSH0005282,CUS0005282,SEG-MAFF,2023-07-17,,True
CSH0005283,CUS0005283,SEG-MASS,2023-02-22,,True
CSH0005284,CUS0005284,SEG-MAFF,2019-06-16,,True
CSH0005285,CUS0005285,SEG-CORP,2022-07-08,,True
CSH0005286,CUS0005286,SEG-AFFL,2022-12-24,,True
CSH0005287,CUS0005287,SEG-SME,2023-07-11,,True
CSH0005288,CUS0005288,SEG-CORP,2023-11-28,,True
CSH0005289,CUS0005289,SEG-MAFF,2022-09-06,,True
CSH0005290,CUS0005290,SEG-CORP,2021-07-18,,True
CSH0005291,CUS0005291,SEG-MAFF,2019-12-06,,True
CSH0005292,CUS0005292,SEG-MAFF,2026-01-05,,True
CSH0005293,CUS0005293,SEG-MAFF,2021-02-27,,True
CSH0005294,CUS0005294,SEG-MASS,2019-12-05,,True
CSH0005295,CUS0005295,SEG-CORP,2021-11-04,,True
CSH0005296,CUS0005296,SEG-SME,2025-04-17,,True
CSH0005297,CUS0005297,SEG-MASS,2019-08-25,,True
CSH0005298,CUS0005298,SEG-MASS,2026-01-11,,True
CSH0005299,CUS0005299,SEG-CORP,2020-12-02,,True
CSH0005300,CUS0005300,SEG-AFFL,2018-09-04,,True
CSH0005301,CUS0005301,SEG-AFFL,2023-07-27,,True
CSH0005302,CUS0005302,SEG-SME,2023-12-31,,True
CSH0005303,CUS0005303,SEG-MAFF,2021-11-05,,True
CSH0005304,CUS0005304,SEG-MASS,2026-03-13,,True
CSH0005305,CUS0005305,SEG-CORP,2023-07-06,,True
CSH0005306,CUS0005306,SEG-MASS,2019-06-27,,True
CSH0005307,CUS0005307,SEG-MAFF,2018-06-21,,True
CSH0005308,CUS0005308,SEG-AFFL,2025-04-12,,True
CSH0005309,CUS0005309,SEG-MAFF,2026-01-09,,True
CSH0005310,CUS0005310,SEG-PRIV,2021-07-27,,True
CSH0005311,CUS0005311,SEG-MAFF,2024-09-20,,True
CSH0005312,CUS0005312,SEG-MAFF,2022-04-24,,True
CSH0005313,CUS0005313,SEG-PRIV,2021-07-10,,True
CSH0005314,CUS0005314,SEG-MASS,2019-07-22,,True
CSH0005315,CUS0005315,SEG-MASS,2024-08-08,,True
CSH0005316,CUS0005316,SEG-MASS,2022-03-28,,True
CSH0005317,CUS0005317,SEG-AFFL,2019-02-17,,True
CSH0005318,CUS0005318,SEG-MAFF,2020-09-08,,True
CSH0005319,CUS0005319,SEG-AFFL,2021-03-19,,True
CSH0005320,CUS0005320,SEG-MAFF,2020-08-31,,True
CSH0005321,CUS0005321,SEG-MASS,2019-02-24,,True
CSH0005322,CUS0005322,SEG-AFFL,2024-12-08,,True
CSH0005323,CUS0005323,SEG-MAFF,2020-02-22,,True
CSH0005324,CUS0005324,SEG-MAFF,2019-06-13,,True
CSH0005325,CUS0005325,SEG-MASS,2022-02-10,,True
CSH0005326,CUS0005326,SEG-AFFL,2019-03-03,,True
CSH0005327,CUS0005327,SEG-SME,2024-01-02,,True
CSH0005328,CUS0005328,SEG-SME,2022-06-27,,True
CSH0005329,CUS0005329,SEG-AFFL,2023-11-15,,True
CSH0005330,CUS0005330,SEG-AFFL,2021-03-26,,True
CSH0005331,CUS0005331,SEG-MAFF,2021-07-30,,True
CSH0005332,CUS0005332,SEG-MAFF,2020-03-23,,True
CSH0005333,CUS0005333,SEG-SME,2021-05-13,,True
CSH0005334,CUS0005334,SEG-CORP,2025-08-07,,True
CSH0005335,CUS0005335,SEG-MAFF,2024-02-23,,True
CSH0005336,CUS0005336,SEG-MAFF,2024-03-07,,True
CSH0005337,CUS0005337,SEG-MASS,2021-02-25,,True
CSH0005338,CUS0005338,SEG-AFFL,2020-05-18,,True
CSH0005339,CUS0005339,SEG-MAFF,2021-07-25,,True
CSH0005340,CUS0005340,SEG-SME,2019-01-06,,True
CSH0005341,CUS0005341,SEG-MASS,2020-04-03,,True
CSH0005342,CUS0005342,SEG-AFFL,2019-07-02,,True
CSH0005343,CUS0005343,SEG-AFFL,2025-01-18,,True
CSH0005344,CUS0005344,SEG-MASS,2018-04-17,,True
CSH0005345,CUS0005345,SEG-PRIV,2026-01-14,,True
CSH0005346,CUS0005346,SEG-MASS,2021-02-22,,True
CSH0005347,CUS0005347,SEG-AFFL,2023-03-30,,True
CSH0005348,CUS0005348,SEG-PRIV,2021-01-05,,True
CSH0005349,CUS0005349,SEG-MASS,2022-04-20,,True
CSH0005350,CUS0005350,SEG-AFFL,2018-12-15,,True
CSH0005351,CUS0005351,SEG-MASS,2024-08-05,,True
CSH0005352,CUS0005352,SEG-MAFF,2025-05-23,,True
CSH0005353,CUS0005353,SEG-PRIV,2021-07-07,,True
